income_level,age_group,credit_score_derived,debt_ratio_derived,zip_code,phone_area_code,target
36888.95885144513,27.906312647995236,632.6466424086636,0.369064978917359,74956,236,1
58556.346789035924,63.28349323829372,509.4662278653874,1.2474266793491504,12893,791,0
53807.37631829484,37.39185606134171,574.9196472762492,0.60106599387718,91248,793,0
55382.19173251453,18.09056237965676,612.4419451717503,0.1058310971540633,47131,330,1
54155.489326042945,44.42498725603179,559.6739905887367,0.7828552194328198,43512,937,0
58838.37548501842,16.595810207622872,608.6494743754282,0.045296852862859116,67572,676,2
40652.36246479444,22.233494411202642,640.7934108217723,0.16921919902143587,91651,466,1
60825.45951184423,46.68828824398908,538.3147328088954,0.8179248585379855,67249,621,0
49048.442211980975,34.340550526148334,595.667666605796,0.49298927130560405,17391,642,1
54613.393480537234,25.209161259301734,599.5997756270295,0.25734895235020694,50177,326,2
40735.33686710457,26.93667509194842,627.6259332011848,0.3182813574786801,63880,389,1
57331.92565412581,19.1920346054132,605.4176914651728,0.11699644328388509,26397,869,2
50809.85510007266,34.119507817672954,590.6910656982951,0.4840848379700142,40790,920,2
54591.64950493982,24.622409086589187,599.3356779767985,0.26400355381736695,23278,617,2
62178.20178369869,39.84666054361157,550.3841062436816,0.6523324187667726,77750,354,0
50318.89968284548,34.238072122298625,590.3417985449399,0.5118313218823094,32124,862,1
60697.430932393574,30.642956138546445,574.6985563350024,0.4114653164140575,16665,922,1
50485.4086605654,25.540565180834015,608.5258559368554,0.29369104754501413,52906,545,0
67872.09729821893,28.566483553631944,559.8273452378248,0.36308957370865513,88221,363,1
57889.38047979879,48.69346573834267,542.6176990205681,0.8626789248553147,62566,831,0
55473.861096463654,23.76246507823394,600.1407276091918,0.24669847474923567,69460,933,2
64234.70327748648,24.908689260941745,578.866015912314,0.24758859067185354,95965,480,1
47540.890076437536,25.07698363778574,617.4703139238181,0.2725102522814119,32999,852,1
54137.66251566887,25.352458802265605,600.4605681127149,0.264739211619223,70307,275,2
55223.585102761266,23.582951664499742,600.7493307553672,0.233323861291504,73947,413,2
53063.36816835988,40.039247440587744,569.0530954796628,0.6763303235930163,72189,272,0
47133.14102960207,19.37460880122544,629.6039994201032,0.13497115477532656,92105,476,1
54938.909756849964,23.010491922667246,601.27696407954,0.23159431744598874,94569,385,2
42441.44616486417,16.698855160785623,645.5814456695931,0.060336342890634775,85551,609,1
50377.40274139352,34.322502912240154,590.0658119336974,0.5129694446752332,26834,937,2
47365.60083549559,24.959066419348535,616.033745759084,0.27640213097096733,73188,822,0
56572.03223660912,22.924554579123694,602.0430192874655,0.18478281494728402,34409,721,2
60658.10789553693,12.499716811139718,612.5618899706842,-0.06688405587157109,29099,841,2
44623.08010009945,18.00132438597437,635.4027284399392,0.11551601044737203,97542,692,2
54501.85106442563,35.4149915274858,576.81660271942,0.5421211777021184,45568,224,0
44915.07079052151,25.36803223374127,620.4991573572374,0.28941331382375235,65245,620,1
58037.27737405704,17.55794099467631,606.5396946766421,0.07289375919865004,26273,440,2
57833.12299486302,19.4005912313107,605.76971626568,0.12231823791271679,34807,664,2
57183.943269915864,19.78443049181265,605.2857069062767,0.12740775938185567,70592,943,2
49919.90908310461,36.42729952308727,587.4366226237896,0.5654268013548195,37955,297,2
54820.98368214603,28.733845202943122,589.3877854153839,0.37307879460500454,92606,491,0
42962.36203595202,18.12414849331458,641.2399354064255,0.10487082839859374,83613,304,1
32708.693934660827,16.35824782903101,668.934070100394,0.06746086297705561,37439,823,1
55850.1919980825,23.6751926636009,600.4713575153122,0.22363111375114847,85668,670,2
49685.227191791564,36.97366292161155,587.8346649677153,0.5724755486563022,83039,404,2
43665.81337037172,32.746703374635146,609.3939091704154,0.4600579039386493,57616,277,2
52883.296922217385,29.168103017343082,595.6001270343316,0.36593373382053684,15348,767,2
48869.81067719892,27.403761830206093,607.048289857538,0.3423895605418493,27255,405,1
57583.309372969474,21.956478422966473,600.6642598551456,0.17381799279256807,81439,922,1
42914.915475954054,16.714048140213386,644.9538559046633,0.06931142672081997,25736,261,1
57754.92182920567,18.637496702381505,605.4750117237915,0.11881756447826869,93239,664,2
54745.10019881248,58.117245114474514,530.1369421667549,1.116049235562187,99230,919,0
45202.38784103156,22.99951852206821,628.2979739813123,0.20985256091516818,26142,887,1
51412.71656550858,32.58115190057993,591.4452953933769,0.46927837437515857,75621,535,2
62219.46603738715,36.245266947417264,557.327078903179,0.5611150828078858,79347,342,0
45679.89694197697,20.481947677134304,631.793918937356,0.15419430261699524,15230,942,1
54403.53407538371,25.28035959554646,599.6738462669016,0.2754293818169198,28978,410,2
59135.13282019714,14.840450393135558,608.6661470453604,0.038834420438644324,52806,571,2
52517.2703069782,28.442998893481562,598.1894026071627,0.35177811861650055,78633,973,1
58078.667272804785,18.924143690120424,606.1244159202837,0.09734905328617743,93037,378,2
56247.38682230896,32.16282404129226,579.1096609050139,0.46875598175693195,26648,600,0
36852.05339278934,26.602959453456545,637.1043101940359,0.3150393228412938,12935,445,1
40915.573212306226,25.325248620905278,633.3433129401086,0.26617075144530805,95583,445,2
48294.065835516034,21.912546908624357,619.5105003570673,0.20286095247811206,87017,395,1
50952.252055220204,21.459198633304574,618.2866962947716,0.16992545197923575,38179,765,1
58455.43779724017,50.33828128723855,535.7963720438539,0.9440712253988967,65588,622,0
59199.35744988637,17.312255030096658,607.4085909581663,0.05613712234278567,90795,968,2
46693.62007232601,25.214090983416433,618.3368316188769,0.2842071888362986,93757,634,1
43833.71091404162,25.433118957920207,621.1168449521298,0.31325010980462836,24701,636,1
57794.34431931522,55.88600824877481,528.4465727334007,1.0699913515534811,78786,447,0
51210.84808554782,30.984173257254287,593.0136984933457,0.4478078433361951,34090,617,2
52222.88492166176,25.426148032148607,605.1598315672845,0.2670349536660852,64579,836,0
42862.79051465363,29.73704799783645,614.0927686492745,0.42404646782892785,37657,866,1
54075.847573096464,22.268038591881172,607.7024653105854,0.197571895335533,97410,342,0
44029.314076782095,20.89897704355655,634.6636028534128,0.16316960127448465,21030,531,1
55068.74087679879,25.933949595724613,599.0376131383879,0.281244296748705,49647,546,2
55736.97216233839,22.597016539362823,604.1252174695553,0.19557954533572866,50795,870,1
57893.09343948553,18.08313704705436,606.8671692166754,0.08101592235417848,64793,584,2
50108.11556897681,29.592685839894738,600.4237680295904,0.38941001465023234,15249,344,0
55342.783859885494,24.78259197182079,600.0541480982541,0.26299952560322226,48977,878,2
41614.17502886685,16.638714902141338,646.9741608057832,0.06816529358833123,92374,333,1
53970.83912699143,26.73729650714361,597.9012662208561,0.31942455480477644,56281,426,2
29491.109116728305,19.47526650573829,673.0362028990185,0.12292535260935383,37140,295,1
51868.923134221,23.551142074270505,610.973767388108,0.21374248453459374,93124,880,1
59766.04204466736,42.697419972965506,554.9000900765272,0.6892489507947432,15461,812,0
58313.343351757154,16.87171155650386,605.5138574602248,0.10704616185991278,34204,582,2
52186.852805591785,29.682825541380844,596.4756647608082,0.39192464688452344,45749,419,1
58452.0050123736,36.25703507407553,566.7496584532182,0.5483787112883909,86231,322,0
47726.56977278929,21.9532173555534,623.958520343287,0.18879428178994748,49793,687,1
52061.34638661219,28.375436565103495,596.4561011254305,0.360015164260461,48352,353,2
52168.32180244603,12.466819152448217,631.1401778373279,-0.058038805790048,83098,977,0
58315.62160320961,48.531316126419206,540.5317392528464,0.8921167758385243,21819,416,0
57472.15332304326,18.04239551594023,605.6711694963514,0.09505969702786321,64138,478,2
58966.99840453253,15.077312822405984,610.5207180702105,0.00216351740806614,62270,280,2
52374.594013075475,20.026016479589433,616.4148606111454,0.1403236874047497,41725,312,1
60811.595218559094,48.798292112731694,533.4164328011893,0.887604573723513,14165,430,0
54621.885403853164,17.270649555659784,616.2714670222141,0.08119413767116895,49049,888,0
51387.05792905665,30.11006799463739,595.9162798037736,0.3995274463523232,16908,580,2
43431.98089182574,22.50343179530396,632.4392099827609,0.20076902812763772,57323,711,1
61190.71455030026,55.294883395345906,520.9940020852708,1.0304744666074508,17027,693,0
58001.822004228765,55.48041825246018,526.1902982958525,1.0663535164753128,64208,640,0
54086.6685474457,34.700683161730524,579.2254716347851,0.5349791003006568,96968,753,0
48663.75117582361,21.092231610708524,620.8549112760821,0.1800937358796808,81486,422,1
52042.997281681055,30.52660050371154,594.042814457236,0.41784378999875293,46371,560,1
46075.71964006494,41.37410459483285,584.0648579985165,0.680789434011708,67832,381,0
53628.06503474574,28.680033330940518,592.0132221309973,0.3746286977478756,96580,208,0
54774.08261821638,36.21010285180309,574.3663351359442,0.5812848691508583,49512,994,0
60841.078871729034,11.168074920518329,613.5985938562359,-0.08467976323839099,85426,664,2
43122.963435960366,16.93878120706848,645.1029543790391,0.05629993958556595,89802,270,1
55449.51536394107,32.59485426145952,578.7745737821513,0.4898315107580007,12971,514,0
56368.05530588057,21.942196537653235,602.5452591359497,0.18538832898931457,32264,971,2
39260.19161618207,29.62032098641343,626.5501041246217,0.3873258479021753,74269,872,1
54921.26329994729,35.13930143391918,578.6098182018202,0.5252327722932382,65789,759,1
55032.58828131548,22.234244287012146,601.8479647442734,0.2133373804612657,15678,267,2
54159.230243881306,38.90845911546151,572.174158605879,0.6238843585830438,35464,428,0
52798.97079144065,15.502981675097322,625.4263900721145,0.005704906563483381,23201,518,0
51262.69810393626,18.619311415608202,621.9100096157541,0.10356425040164213,10962,700,1
55904.69951029903,39.91651419391237,568.6153978644414,0.6229928522269077,28205,906,0
52065.99628586572,30.85341834381693,594.9059953635336,0.39998232701381464,32322,960,2
56529.108639999875,21.426496522082722,603.5048090793242,0.1759880611704385,34138,567,2
37082.250124575374,21.862122754214667,647.3303935122702,0.1975958051401978,85169,214,1
34616.253533545256,33.995925239444475,627.8287966422217,0.5036681586505453,95842,482,1
53741.3596330212,18.407166012032103,616.9751354931375,0.06551406162724044,39628,521,0
49466.65012351487,21.387302710817426,621.5623605987236,0.16312335803960473,16694,697,1
53028.763273484066,21.976389880481925,607.9172139542763,0.21142253304771993,39248,237,0
50234.5657319784,35.0532140201095,589.6104970699682,0.5290307606401095,92843,266,2
35659.861320203854,20.05193736390741,652.81986453848,0.15840146033944041,48165,707,1
57742.537078032976,29.26963448256399,584.269668940076,0.3591642569313672,24506,785,1
55736.17292836942,21.42008920300569,603.1426722732807,0.1831296969010766,65868,509,2
50301.94951002923,24.897030815324744,610.4161704415721,0.27411876170225774,46218,802,1
54454.85649010736,57.98742785020199,530.7602489927183,1.1273389218669512,28286,617,0
60134.16441509638,11.533691854834386,612.6041029085558,-0.05266203747675585,18430,855,2
58479.868784166705,16.181177858201995,609.7270175844135,0.020185920787329392,20643,931,2
49584.06199322463,26.514112235092846,608.8117031726599,0.30564135367165884,64058,782,0
44723.43662741546,26.938640249771986,617.7182631021128,0.3207316980777972,48725,877,1
49669.739642115914,36.40526492827958,587.2020835168366,0.5627785707132817,35178,904,2
55620.57885366388,38.218246071516745,569.3900606280507,0.6262634648999705,68049,485,0
45352.42651686819,23.404360831325942,625.8263259328146,0.21105497929739211,71405,235,1
59484.64663454968,43.85478616294215,548.9278833987664,0.7473270097556823,49617,618,0
54215.179148010175,26.723399847000913,597.2555221807327,0.3248577758651636,25995,934,2
53099.2206255152,28.950917335642416,595.9679441027453,0.3708952222212461,33049,859,2
55616.78887554726,22.45494896743843,601.4139357524158,0.20861411154299786,58948,643,2
54697.2491509886,25.637985354624814,600.2767601180104,0.25365078323568746,51435,460,2
26819.56292181805,21.632112873344443,670.7233423758206,0.18749063675948852,59109,983,1
55797.50150359156,22.586803490764552,602.6758699658589,0.2120156623034624,31120,220,2
55391.108648537826,24.09289843197871,600.7230449552653,0.2345324503140915,14023,494,2
58254.83223171657,54.57895157176058,526.7642422107515,1.0659857363766405,56533,749,0
58140.03246100494,45.287644987564235,549.148809709594,0.7831343513076159,72810,682,0
45705.50034193608,26.021479739158124,617.1736748380739,0.3024344479144659,40041,939,1
44973.806609220475,24.999905436932266,622.5197621678883,0.2736203069730459,75784,356,1
36449.00772063974,25.11059276661539,642.4552095896296,0.28316038069111055,44570,384,1
62450.910308220016,54.706507463051025,518.6761974347762,1.0505268860182477,10229,255,0
55344.53199604007,23.699496716135247,599.5199693300984,0.2526423953757002,73969,394,2
53964.726441842766,27.809516609814704,596.3528895497275,0.34572644865083707,13386,678,2
31290.640631479175,18.905311667111487,670.5925585082302,0.10158906090781988,36531,939,1
44130.234133099635,20.47297066050423,634.279382464643,0.16137332041609262,80487,389,1
56705.676191930805,33.203508759556456,577.4683481520032,0.4658631747061725,88464,739,0
39865.69624782985,24.68610542207135,635.7296440637431,0.2670023946030192,81440,710,1
55823.21171740835,20.366627424360587,604.7335105815664,0.15766884403650294,34683,630,2
59504.80679546585,14.09682145617662,610.8523555340137,-0.012662754463420356,62915,990,2
59567.11143980136,30.23440538002196,575.3598831917787,0.406271381402605,37104,400,0
54508.94486173522,30.554996193775814,590.9750308181284,0.39306183774373044,80316,322,0
45064.95116238475,24.594677822769256,625.1217982434084,0.2531783265172777,54130,920,1
61999.198819422556,53.546890445501205,522.2578833675723,1.0122683334935845,96292,254,0
58146.842387608216,16.56994726313554,606.3826258269249,0.07744830719387386,76321,775,2
55614.68590840966,29.42437198054798,588.5516963074685,0.375142479637849,73498,692,0
52218.61369472836,24.046235438761073,609.7688039646777,0.22133353462260527,40480,488,1
54274.08357563887,23.609130106301418,599.9850185841682,0.2552798444579356,56917,477,2
39104.05562976758,21.92942631698746,644.6937861943653,0.1730152107923901,55376,864,1
57912.47857639933,17.14618816186947,608.181668464431,0.06481570512821988,48891,882,2
32903.183893277055,31.568869821625032,636.6994481082526,0.4471432567136576,67119,934,1
58198.54126722783,34.815240106208876,570.5447500009722,0.5340142115872576,56728,991,0
43449.525385224246,24.38550749254404,626.3788764060465,0.2692988020520449,21395,620,1
59279.399854616546,48.19107190909287,541.993432227938,0.8570049490308683,65452,908,0
55972.3231350085,22.931781492437295,602.2645191959917,0.20113056529139858,44630,827,2
34826.88635454118,20.10427597353077,656.7701173023719,0.1493652829027407,94708,506,1
54838.80332990665,24.1237101111449,599.6689403134429,0.2608277622347087,58948,315,2
51342.03625719359,31.60926456812608,592.9995679156921,0.4446783892650322,33935,297,2
31457.85056381708,22.041992111401896,661.5079469992456,0.1852018697682138,80120,929,1
37965.565554951565,27.384734015715505,634.5387260695848,0.3388471046456674,42675,523,1
38087.80775807705,22.00613385872962,644.4914921629102,0.1971470647019263,77313,731,1
54255.43824753097,49.13913763460957,547.9516936353438,0.8940023819541263,83293,526,0
53004.22144305228,28.374896086875157,597.3191270026053,0.34074919037711127,47635,463,2
61027.11413160819,57.861835006269665,513.2195168882379,1.1236763726659362,48947,898,0
46873.81457908216,20.31689419256055,627.6961978538471,0.17030241531983623,74487,867,1
47481.5073644761,20.919681336697007,625.2638837868666,0.1534300078278699,68169,755,1
54822.11489591813,27.34613130206793,592.9822737281778,0.3424677797401554,72834,283,2
55196.693559717205,24.139862207644327,600.7379820863291,0.2435572424639145,41337,357,2
55791.82230709466,21.64016757868059,603.6819073875274,0.16579936823427957,99838,637,1
56077.735912846394,21.974979357062537,602.4282097445576,0.19933774752394567,33257,214,2
48674.8297657788,11.671076671713747,643.5255932268524,-0.09199055604632933,60549,276,0
48625.070563565976,17.88489762965318,630.1965688892693,0.07874351734856305,60879,826,1
41296.04597300085,29.159699463689332,621.8025816738652,0.3864062897745806,57210,406,1
55156.510833753055,23.915496357971517,601.2015158129597,0.24455390373850075,30714,378,2
55770.92464458107,48.84688440115563,546.7945468188907,0.8653191337023817,34012,270,0
61690.23300884349,38.84695118129463,552.4208903929341,0.6230793577311571,11663,293,2
56153.06049465755,37.657476519481236,569.708367635322,0.5812962492774795,28956,430,0
56010.530006350615,29.40989279251753,587.9391750516545,0.37936514255436465,30166,574,1
63964.83836897127,47.544140814419634,529.4766898448842,0.849932544332476,76322,561,0
54361.84521135604,27.050530173225102,597.6502589968696,0.3190628558621163,97080,260,2
33391.309967420115,23.506960105225872,653.5133683303477,0.22364031302273846,50772,543,1
60104.71354951209,46.06719244702182,542.6896216985468,0.803041001251866,73274,917,0
52569.954387272526,34.50834343633658,582.9842693938969,0.5566377973657934,89749,783,0
30196.21937649233,28.79986387021438,648.6530217650956,0.38466226692967104,59507,487,1
56699.40848913953,41.79537593468649,557.527721549116,0.7239285205149737,61837,698,0
53275.31163800602,33.72131636004352,583.3265618016785,0.5085289132845929,80301,424,0
67825.32262946956,25.803671761044775,569.266365246071,0.2595531242150773,30454,930,1
